MONTH,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,ARRIVAL_DELAY,DEPARTURE_DELAY,DISTANCE
5,UA,OGG,LAX,-14.0,0.0,2486
5,UA,OGG,ORD,-11.0,3.0,4184
5,UA,OGG,SFO,-7.0,2.0,2338
5,UA,OKC,DEN,-7.0,-2.0,495
5,UA,OKC,IAH,6.5,0.5,395
5,UA,OKC,LAX,68.0,78.0,1187
5,UA,OKC,ORD,-1.5,0.0,693
5,UA,OMA,DEN,-6.0,-1.0,472
5,UA,OMA,EWR,-13.0,-6.0,1134
5,UA,OMA,IAH,-4.0,3.0,781
5,UA,OMA,ORD,3.0,3.0,416
5,UA,OMA,SFO,-8.0,20.0,1433
5,UA,ORD,ALB,-5.0,0.5,723
5,UA,ORD,ANC,9.0,13.0,2846
5,UA,ORD,ATL,-6.0,-3.0,606
5,UA,ORD,AUS,1.0,1.0,978
5,UA,ORD,BDL,2.0,8.0,783
5,UA,ORD,BOS,-4.0,0.0,867
5,UA,ORD,BUF,1.0,2.0,473
5,UA,ORD,BWI,0.0,0.0,622
5,UA,ORD,CLE,-5.5,2.0,315
5,UA,ORD,CLT,0.0,-1.5,599
5,UA,ORD,CMH,-3.0,-1.0,296
5,UA,ORD,DCA,-10.0,0.0,612
5,UA,ORD,DEN,4.0,3.0,888
5,UA,ORD,DFW,0.0,1.0,802
5,UA,ORD,DSM,-9.0,-2.5,299
5,UA,ORD,DTW,-6.0,6.0,235
5,UA,ORD,EWR,-5.0,5.0,719
5,UA,ORD,FLL,-15.5,-3.0,1182
5,UA,ORD,GRR,0.0,-1.0,137
5,UA,ORD,HNL,9.0,6.0,4243
5,UA,ORD,IAD,-5.0,1.0,589
5,UA,ORD,IAH,2.0,1.5,925
5,UA,ORD,ICT,-6.0,0.5,588
5,UA,ORD,IND,0.0,5.0,177
5,UA,ORD,JAX,-10.5,-1.5,864
5,UA,ORD,LAS,-5.0,1.5,1514
5,UA,ORD,LAX,2.0,5.0,1744
5,UA,ORD,LGA,-6.0,0.0,733
5,UA,ORD,MCI,-4.0,-1.0,403
5,UA,ORD,MCO,-3.0,1.0,1005
5,UA,ORD,MDT,-1.0,0.0,594
5,UA,ORD,MIA,-5.0,-0.5,1197
5,UA,ORD,MSN,1.0,1.0,108
5,UA,ORD,MSP,1.0,4.0,334
5,UA,ORD,MSY,3.0,-1.0,837
5,UA,ORD,OGG,25.0,30.0,4184
5,UA,ORD,OKC,-3.0,-2.0,693
5,UA,ORD,OMA,-1.0,-1.0,416
5,UA,ORD,PDX,-7.0,5.0,1739
5,UA,ORD,PHL,-10.0,-1.0,678
5,UA,ORD,PHX,-2.0,2.0,1440
5,UA,ORD,PIT,-6.0,-2.0,413
5,UA,ORD,PSP,-7.0,-3.0,1652
5,UA,ORD,RDU,-6.0,6.0,646
5,UA,ORD,RIC,7.0,2.0,642
5,UA,ORD,ROC,-6.5,1.0,528
5,UA,ORD,RSW,-7.0,0.0,1120
5,UA,ORD,SAN,0.0,2.0,1723
5,UA,ORD,SAT,10.5,19.0,1041
5,UA,ORD,SDF,-10.0,-3.0,287
5,UA,ORD,SEA,-2.5,5.0,1721
5,UA,ORD,SFO,1.0,6.0,1846
5,UA,ORD,SJU,-3.5,2.5,2072
5,UA,ORD,SLC,-9.0,1.0,1250
5,UA,ORD,SMF,-4.0,5.0,1781
5,UA,ORD,SNA,0.0,1.0,1726
5,UA,ORD,SRQ,-12.5,-5.0,1050
5,UA,ORD,TPA,2.0,6.0,1012
5,UA,PBI,EWR,-3.0,2.0,1023
5,UA,PBI,IAH,-23.0,-5.0,956
5,UA,PDX,DEN,-4.0,-4.0,991
5,UA,PDX,EWR,-26.0,-3.0,2434
5,UA,PDX,IAD,-9.0,-4.0,2327
5,UA,PDX,IAH,2.5,-3.0,1825
5,UA,PDX,ORD,-4.0,-3.0,1739
5,UA,PDX,SFO,-7.0,-2.5,550
5,UA,PHL,DEN,-23.5,-4.0,1558
5,UA,PHL,IAH,-2.0,0.0,1325
5,UA,PHL,ORD,-5.0,1.0,678
5,UA,PHL,SFO,-12.0,0.0,2521
5,UA,PHX,DEN,-8.0,-3.0,602
5,UA,PHX,EWR,-15.0,0.0,2133
5,UA,PHX,IAD,-15.0,-2.0,1956
5,UA,PHX,IAH,0.0,1.0,1009
5,UA,PHX,LAX,0.0,-3.5,370
5,UA,PHX,ORD,-3.0,4.5,1440
5,UA,PHX,SFO,-8.0,2.0,651
5,UA,PIT,DEN,-14.5,-2.0,1290
5,UA,PIT,IAH,-2.5,-1.0,1117
5,UA,PIT,ORD,-8.5,0.0,413
5,UA,PIT,SFO,-11.0,1.0,2254
5,UA,PSP,DEN,-6.0,-2.0,776
5,UA,PSP,LAX,-15.0,-1.0,110
5,UA,PSP,ORD,1.0,-4.0,1652
5,UA,PSP,SFO,-4.0,4.0,421
5,UA,RDU,IAD,5.0,11.0,224
5,UA,RDU,IAH,-12.5,-3.0,1042
5,UA,RDU,ORD,-5.0,0.5,646
5,UA,RDU,SFO,-11.0,6.0,2400
5,UA,RIC,ORD,-14.0,-2.0,642
5,UA,RNO,DEN,-12.0,-8.0,804
5,UA,ROC,ORD,-3.5,-1.0,528
5,UA,RSW,EWR,-9.0,-2.0,1068
5,UA,RSW,IAH,-20.0,-4.0,861
5,UA,RSW,ORD,-12.0,0.0,1120
5,UA,SAN,DEN,-11.0,-2.0,853
5,UA,SAN,EWR,-12.0,4.0,2425
5,UA,SAN,IAD,-10.0,-1.0,2253
5,UA,SAN,IAH,-5.0,1.0,1303
5,UA,SAN,ORD,-8.0,-1.0,1723
5,UA,SAN,SFO,-4.0,1.0,447
5,UA,SAT,DEN,0.0,-1.0,794
5,UA,SAT,EWR,-6.0,6.0,1569
5,UA,SAT,IAH,-5.0,-3.0,191
5,UA,SAT,LAX,-17.0,-6.5,1211
5,UA,SAT,ORD,-7.0,-1.0,1041
5,UA,SAT,SFO,65.0,86.0,1482
5,UA,SDF,DEN,-14.0,-3.0,1024
5,UA,SDF,EWR,-5.0,1.0,642
5,UA,SDF,IAD,-8.0,-5.0,451
5,UA,SDF,IAH,-4.0,-2.0,788
5,UA,SDF,ORD,-2.5,-4.0,287
5,UA,SEA,DEN,4.0,1.0,1024
5,UA,SEA,EWR,-11.0,1.0,2402
5,UA,SEA,IAD,-5.0,2.0,2306
5,UA,SEA,IAH,3.0,-0.5,1874
5,UA,SEA,ORD,-6.0,-1.0,1721
5,UA,SEA,SFO,1.0,2.0,679
5,UA,SFO,ANC,12.0,25.5,2018
5,UA,SFO,ATL,3.0,3.0,2139
5,UA,SFO,AUS,-4.0,-1.0,1504
5,UA,SFO,BOS,-6.0,1.0,2704
5,UA,SFO,BWI,2.0,10.0,2457
5,UA,SFO,CLE,-6.5,0.5,2161
5,UA,SFO,DCA,-4.0,3.0,2442
5,UA,SFO,DEN,-2.0,0.0,967
5,UA,SFO,DFW,0.0,2.0,1464
5,UA,SFO,EWR,-10.0,0.0,2565
5,UA,SFO,FLL,7.0,7.0,2584
5,UA,SFO,HNL,1.5,7.0,2398
5,UA,SFO,IAD,-5.0,3.0,2419
5,UA,SFO,IAH,8.0,5.0,1635
5,UA,SFO,IND,-8.0,0.0,1943
5,UA,SFO,JFK,-10.0,-1.0,2586
5,UA,SFO,KOA,-3.5,-1.0,2367
5,UA,SFO,LAS,-6.0,-2.0,414
5,UA,SFO,LAX,3.0,1.0,337
5,UA,SFO,LIH,-6.0,-2.0,2447
5,UA,SFO,MCO,5.5,2.0,2446
5,UA,SFO,MSP,5.0,9.5,1589
5,UA,SFO,MSY,2.0,10.0,1911
5,UA,SFO,OGG,3.0,5.0,2338
5,UA,SFO,OKC,-1.0,5.0,1384
5,UA,SFO,OMA,-17.0,-7.0,1433
5,UA,SFO,ORD,-2.0,2.0,1846
5,UA,SFO,PDX,-10.0,-1.0,550
5,UA,SFO,PHL,6.0,8.0,2521
5,UA,SFO,PHX,-2.0,2.5,651
5,UA,SFO,PIT,1.0,8.0,2254
5,UA,SFO,PSP,-6.5,-1.5,421
5,UA,SFO,RDU,-8.0,1.0,2400
5,UA,SFO,SAN,-9.0,0.0,447
5,UA,SFO,SAT,-18.0,-10.0,1482
5,UA,SFO,SEA,-4.0,1.0,679
5,UA,SFO,SNA,-6.0,0.0,372
5,UA,SFO,STL,-3.5,3.5,1735
5,UA,SJC,DEN,-14.0,-8.0,948
5,UA,SJC,IAH,-3.0,-1.0,1608
5,UA,SJU,CLE,-20.0,-3.0,1839
5,UA,SJU,EWR,-3.0,2.0,1608
5,UA,SJU,IAD,-15.5,-5.0,1571
5,UA,SJU,IAH,-8.0,0.0,2007
5,UA,SJU,ORD,-9.0,0.0,2072
5,UA,SLC,DEN,-10.0,-4.0,391
5,UA,SLC,IAH,-1.0,5.0,1195
5,UA,SLC,ORD,-6.0,0.0,1250
5,UA,SMF,DEN,-6.0,-1.0,909
5,UA,SMF,IAD,-6.0,-2.0,2358
5,UA,SMF,IAH,1.5,3.0,1609
5,UA,SMF,ORD,-6.0,-3.0,1781
5,UA,SNA,DEN,-7.0,-1.5,846
5,UA,SNA,EWR,-19.0,0.0,2434
5,UA,SNA,IAH,-2.0,0.0,1346
5,UA,SNA,ORD,-8.0,-1.0,1726
5,UA,SNA,SFO,2.0,4.0,372
5,UA,SRQ,EWR,-1.0,-2.0,1034
5,UA,SRQ,ORD,-8.5,-4.5,1050
5,UA,STL,ORD,12.5,6.0,258
5,UA,STL,SFO,5.5,10.0,1735
5,UA,STT,EWR,-6.0,-4.0,1634
5,UA,STT,IAD,-11.0,-1.0,1606
5,UA,TPA,DEN,-2.0,3.0,1506
5,UA,TPA,EWR,-4.0,1.0,997
5,UA,TPA,IAD,-10.0,-2.0,811
5,UA,TPA,IAH,-8.0,-2.0,787
5,UA,TPA,ORD,-8.5,-1.0,1012
5,US,ABQ,PHX,-14.0,-7.0,328
5,US,ALB,CLT,-15.5,-5.0,646
5,US,ANC,PHX,2.0,-3.0,2552
5,US,ATL,CLT,-4.0,-3.0,226
5,US,ATL,PHL,-8.0,-4.0,666
5,US,ATL,PHX,-9.0,-4.0,1587
5,US,AUS,CLT,-4.0,-1.0,1032
5,US,AUS,PHL,-0.5,0.5,1430
5,US,AUS,PHX,-5.5,-1.0,872
5,US,BDL,CLT,-9.0,-4.0,644
5,US,BNA,CLT,-3.0,-3.0,328
5,US,BOI,PHX,-0.5,-3.0,735
5,US,BOS,CLT,-7.0,-3.0,728
5,US,BOS,DCA,-7.0,-5.0,399
5,US,BOS,LGA,-11.0,-6.0,184
5,US,BOS,PHL,-10.0,-5.0,280
5,US,BOS,PHX,-4.0,-2.0,2300
5,US,BUF,CLT,-4.0,-3.5,546
5,US,BWI,CLT,-4.5,-3.0,361
5,US,BWI,PHX,-7.0,0.0,1999
5,US,CLE,CLT,-10.0,-6.0,430
5,US,CLE,PHL,9.0,-3.5,363
5,US,CLE,PHX,4.5,-6.0,1737
5,US,CLT,ALB,-1.0,-4.0,646
5,US,CLT,ATL,-6.0,-2.0,226
5,US,CLT,AUS,-5.0,-4.0,1032
5,US,CLT,BDL,-5.0,-3.0,644
5,US,CLT,BNA,-6.0,-3.0,328
5,US,CLT,BOS,-1.0,-2.0,728
5,US,CLT,BUF,-2.0,-3.0,546
5,US,CLT,BWI,-2.0,-2.0,361
5,US,CLT,CLE,-7.0,-4.0,430
5,US,CLT,DCA,-1.0,-3.0,331
5,US,CLT,DEN,-3.0,-3.0,1337
5,US,CLT,DFW,-7.0,-1.0,936
5,US,CLT,DTW,-6.0,-2.0,500
5,US,CLT,EWR,-7.0,-2.0,529
5,US,CLT,FLL,-5.0,-2.0,632
5,US,CLT,IAH,-9.0,-3.0,912
5,US,CLT,IND,-8.0,-3.0,427
5,US,CLT,JAX,-6.0,-4.0,328
5,US,CLT,JFK,3.0,1.0,541
5,US,CLT,LAS,-6.5,-2.0,1916
5,US,CLT,LAX,2.0,-1.0,2125
5,US,CLT,LGA,-2.0,-1.0,544
5,US,CLT,MCI,-4.0,-3.0,808
5,US,CLT,MCO,-3.0,-2.0,468
5,US,CLT,MEM,1.0,-2.5,511
5,US,CLT,MIA,-1.0,-1.0,650
5,US,CLT,MSP,-5.0,-2.0,930
5,US,CLT,MSY,-8.0,-3.5,651
5,US,CLT,ORD,-4.0,-2.0,599
5,US,CLT,ORF,-1.0,-2.5,290
5,US,CLT,PBI,-8.0,-3.0,590
5,US,CLT,PDX,-8.5,-3.5,2282
5,US,CLT,PHL,-2.0,-1.0,449
5,US,CLT,PHX,-3.0,-1.0,1773
5,US,CLT,PIT,-5.0,-3.0,366
5,US,CLT,PVD,-4.0,-2.0,683
5,US,CLT,PWM,-2.0,-1.0,813
5,US,CLT,RDU,-4.0,-2.0,130
5,US,CLT,RIC,-0.5,-1.0,257
5,US,CLT,ROC,-4.0,-3.0,573
5,US,CLT,RSW,-5.0,-4.0,600
5,US,CLT,SAN,-8.0,-1.0,2077
5,US,CLT,SAT,-5.0,-1.0,1095
5,US,CLT,SDF,-0.5,-3.5,335
5,US,CLT,SEA,-15.0,-1.0,2279
5,US,CLT,SFO,-9.0,-1.0,2296
5,US,CLT,SJU,1.0,-3.0,1475
5,US,CLT,SLC,-3.0,-1.0,1727
5,US,CLT,SMF,3.0,4.5,2244
5,US,CLT,STL,-7.0,-3.0,575
5,US,CLT,STT,1.0,-3.0,1520
5,US,CLT,STX,16.0,-3.0,1562
5,US,CLT,SYR,-1.0,-2.0,603
5,US,CLT,TPA,-4.0,-2.0,507
5,US,CMH,LAX,-5.5,-2.0,1995
5,US,CMH,PHX,-1.0,-4.0,1670
5,US,DCA,BOS,-3.5,-3.0,399
5,US,DCA,CLT,-5.0,-3.0,331
5,US,DCA,FLL,-12.0,-4.0,899
5,US,DCA,LAS,-21.0,-4.0,2089
5,US,DCA,LGA,-8.0,-3.0,214
5,US,DCA,MCI,-12.5,-4.0,949
5,US,DCA,MCO,-16.0,-4.0,759
5,US,DCA,MSY,-8.5,-4.0,969
5,US,DCA,PBI,-8.5,-3.0,857
5,US,DCA,PHL,-7.5,-5.5,119
5,US,DCA,PHX,-2.5,-2.0,1979
5,US,DCA,PVD,-8.0,-4.0,356
5,US,DCA,RSW,-12.0,-4.0,892
5,US,DCA,TPA,-9.0,-4.0,814
5,US,DEN,CLT,-2.0,-4.0,1337
5,US,DEN,PHL,-12.0,-4.0,1558
5,US,DEN,PHX,-2.5,-5.0,602
5,US,DFW,CLT,-3.0,-2.0,936
5,US,DFW,PHL,-4.5,-2.0,1303
5,US,DFW,PHX,-4.0,-3.0,868
5,US,DTW,CLT,-7.0,-2.0,500
5,US,DTW,PHL,-2.0,-2.0,453
5,US,DTW,PHX,-8.5,-2.0,1671
5,US,EWR,CLT,-14.0,-4.0,529
5,US,EWR,PHX,-13.0,-3.0,2133
5,US,FLL,CLT,-8.0,-4.0,632
5,US,FLL,DCA,-10.0,-5.0,899
5,US,FLL,PHL,-6.0,-3.0,992
5,US,FLL,PHX,-13.0,-4.0,1972
5,US,GEG,PHX,-1.5,-8.0,1020
5,US,HNL,PHX,-22.0,-4.0,2917
5,US,IAH,CLT,-3.0,-4.0,912
5,US,IAH,PHL,1.5,-3.0,1325
5,US,IAH,PHX,-1.0,-5.0,1009
5,US,IND,CLT,-6.0,-4.5,427
5,US,IND,PHX,-4.5,-5.0,1488
5,US,JAX,CLT,-7.0,-4.0,328
5,US,JAX,PHL,-3.5,-4.0,742
5,US,JFK,CLT,-7.0,-2.0,541
5,US,JFK,PHX,-7.0,-2.0,2153
5,US,KOA,PHX,-35.0,-12.5,2860
5,US,LAS,CLT,1.0,-4.0,1916
5,US,LAS,DCA,-3.0,-5.0,2089
5,US,LAS,PHL,-9.0,-5.0,2176
5,US,LAS,PHX,-6.0,-5.0,255
5,US,LAX,CLT,-3.0,-2.0,2125
5,US,LAX,CMH,-9.0,-6.0,1995
5,US,LAX,PHL,-8.0,-2.0,2402
5,US,LAX,PHX,-3.0,-4.0,370
5,US,LAX,PIT,3.0,-4.0,2136
5,US,LAX,RDU,-8.0,-6.0,2239
5,US,LGA,BOS,-8.0,-5.0,184
5,US,LGA,CLT,-8.0,-4.0,544
5,US,LGA,DCA,-3.0,-4.0,214
5,US,LGA,PHL,-14.0,-6.0,96
5,US,LIH,PHX,-22.0,-7.0,2979
5,US,MCI,CLT,-2.0,-4.0,808
5,US,MCI,DCA,3.5,1.5,949
5,US,MCI,PHX,-5.0,-3.0,1044
5,US,MCO,CLT,-5.0,-4.0,468
5,US,MCO,DCA,-6.0,-6.0,759
5,US,MCO,PHL,-7.0,-4.0,861
5,US,MCO,PHX,-13.0,-4.0,1849
5,US,MEM,CLT,-4.0,-3.0,511
5,US,MIA,CLT,-11.0,-4.0,650
5,US,MIA,PHL,0.0,-2.5,1013
5,US,MKE,PHX,-7.5,-5.0,1460
5,US,MSP,CLT,-6.0,-5.0,930
5,US,MSP,PHL,-9.0,-3.0,980
5,US,MSP,PHX,-6.0,-4.0,1276
5,US,MSY,CLT,-3.0,-4.0,651
5,US,MSY,DCA,-1.0,-4.0,969
5,US,MSY,PHL,-5.0,-5.0,1089
5,US,OAK,PHX,-4.0,-6.0,646
5,US,OGG,PHX,-26.0,-9.0,2845
5,US,OMA,PHX,-3.0,-5.0,1037
5,US,ONT,PHX,-4.0,-4.0,325
5,US,ORD,CLT,-7.0,-4.0,599
5,US,ORD,PHL,-8.0,-2.0,678
5,US,ORD,PHX,-11.0,-4.0,1440
5,US,ORF,CLT,-3.0,-3.0,290
5,US,PBI,CLT,-7.0,-4.0,590
5,US,PBI,DCA,-7.5,-6.0,857
5,US,PBI,PHL,-5.0,-2.0,951
5,US,PDX,CLT,-6.5,-5.0,2282
5,US,PDX,PHL,-8.0,-1.0,2406
5,US,PDX,PHX,-3.0,-5.0,1009
5,US,PHL,ATL,-11.0,-3.0,666
5,US,PHL,AUS,-14.5,-2.5,1430
5,US,PHL,BOS,-4.0,-3.0,280
5,US,PHL,BWI,76.0,48.0,90
5,US,PHL,CLE,-10.0,-5.0,363
5,US,PHL,CLT,-8.0,-2.0,449
5,US,PHL,DCA,-18.5,-4.5,119
5,US,PHL,DEN,-6.0,-2.0,1558
5,US,PHL,DFW,-4.0,-1.0,1303
5,US,PHL,DTW,-1.0,4.0,453
5,US,PHL,FLL,-7.0,-2.0,992
5,US,PHL,IAH,-4.5,-2.0,1325
5,US,PHL,IND,-13.0,-2.0,588
5,US,PHL,JAX,-13.0,-4.0,742
5,US,PHL,LAS,-9.0,-2.0,2176
5,US,PHL,LAX,-8.0,-1.0,2402
5,US,PHL,LGA,-9.0,-3.0,96
5,US,PHL,MCO,-6.0,-2.0,861
5,US,PHL,MIA,-7.0,-2.5,1013
5,US,PHL,MSP,-7.0,-3.0,980
5,US,PHL,MSY,-7.0,-4.0,1089
5,US,PHL,ORD,-2.0,-2.0,678
5,US,PHL,PBI,-8.5,-3.0,951
5,US,PHL,PDX,-13.0,-1.0,2406
5,US,PHL,PHX,-4.0,-2.0,2075
5,US,PHL,PIT,-6.0,-2.0,268
5,US,PHL,RDU,-5.5,-3.0,337
5,US,PHL,RSW,-12.5,-4.0,993
5,US,PHL,SAN,-7.0,-1.0,2370
5,US,PHL,SAT,-20.0,0.0,1496
5,US,PHL,SEA,-6.0,0.0,2378
5,US,PHL,SFO,-9.5,-1.0,2521
5,US,PHL,SJU,-6.0,-2.0,1576
5,US,PHL,SLC,-19.5,-3.5,1927
5,US,PHL,STT,-2.0,-4.0,1605
5,US,PHL,TPA,-10.0,-3.0,920
5,US,PHX,ABQ,-14.0,-6.0,328
5,US,PHX,ANC,-10.0,-3.0,2552
5,US,PHX,ATL,-1.0,-2.0,1587
5,US,PHX,AUS,-9.0,-3.0,872
5,US,PHX,BOI,-12.0,-1.5,735
5,US,PHX,BOS,-8.0,-1.0,2300
5,US,PHX,BWI,-4.0,0.0,1999
5,US,PHX,CLE,6.5,-3.5,1737
5,US,PHX,CLT,3.0,-1.0,1773
5,US,PHX,CMH,-9.0,-3.0,1670
5,US,PHX,DCA,-1.0,-1.0,1979
5,US,PHX,DEN,-4.0,-3.0,602
5,US,PHX,DFW,-3.0,-1.0,868
5,US,PHX,DTW,-7.0,-1.0,1671
5,US,PHX,EWR,-9.5,-1.0,2133
5,US,PHX,FLL,7.0,0.0,1972
5,US,PHX,GEG,-14.5,-3.5,1020
5,US,PHX,HNL,2.5,0.0,2917
5,US,PHX,IAH,-7.0,-4.5,1009
5,US,PHX,IND,-5.0,-2.0,1488
5,US,PHX,JFK,-6.0,0.0,2153
5,US,PHX,KOA,2.0,-1.0,2860
5,US,PHX,LAS,-5.0,-4.0,255
5,US,PHX,LAX,-3.0,-2.0,370
5,US,PHX,LIH,4.5,-0.5,2979
5,US,PHX,MCI,-1.0,-4.0,1044
5,US,PHX,MCO,1.0,-3.0,1849
5,US,PHX,MKE,-8.5,-3.0,1460
5,US,PHX,MSP,-7.0,-2.0,1276
5,US,PHX,OAK,-7.0,-1.0,646
5,US,PHX,OGG,4.0,-2.0,2845
5,US,PHX,OMA,-5.0,-3.0,1037
5,US,PHX,ONT,-3.0,-3.0,325
5,US,PHX,ORD,-4.5,-1.0,1440
5,US,PHX,PDX,-11.0,-3.0,1009
5,US,PHX,PHL,-4.0,-1.0,2075
5,US,PHX,PIT,-7.5,-2.0,1814
5,US,PHX,RNO,-4.5,-1.0,601
5,US,PHX,SAN,-4.0,-3.5,304
5,US,PHX,SEA,-10.0,-2.0,1107
5,US,PHX,SFO,-5.0,-2.0,651
5,US,PHX,SJC,-7.0,-3.0,621
5,US,PHX,SLC,-8.0,-4.0,507
5,US,PHX,SMF,-8.0,-1.0,647
5,US,PHX,SNA,-5.0,-4.0,338
5,US,PHX,STL,-7.0,-4.0,1262
5,US,PHX,TPA,1.5,-2.0,1788
5,US,PHX,TUS,-12.0,-6.0,110
5,US,PIT,CLT,-6.0,-4.0,366
5,US,PIT,LAX,-8.0,-4.0,2136
5,US,PIT,PHL,-5.0,-4.0,268
5,US,PIT,PHX,-9.0,-5.0,1814
5,US,PVD,CLT,-12.0,-5.0,683
5,US,PVD,DCA,3.0,5.0,356
5,US,PWM,CLT,-17.0,-7.0,813
5,US,RDU,CLT,-5.0,-2.0,130
5,US,RDU,LAX,-9.0,0.0,2239
5,US,RDU,PHL,-9.0,-2.0,337
5,US,RIC,CLT,-7.0,-4.0,257
5,US,RNO,PHX,-3.0,-5.0,601
5,US,ROC,CLT,-9.0,-2.5,573
5,US,RSW,CLT,-5.0,-4.0,600
5,US,RSW,DCA,-9.0,-5.0,892
5,US,RSW,PHL,-8.0,-3.0,993
5,US,SAN,CLT,2.0,-3.0,2077
5,US,SAN,PHL,-12.0,-2.0,2370
5,US,SAN,PHX,-6.0,-5.0,304
5,US,SAT,CLT,-3.0,-2.0,1095
5,US,SAT,PHL,-7.0,-4.0,1496
5,US,SDF,CLT,-10.5,-6.0,335
5,US,SEA,CLT,-2.0,-2.0,2279
5,US,SEA,PHL,-8.0,-3.0,2378
5,US,SEA,PHX,2.0,-4.0,1107
5,US,SFO,CLT,-0.5,-3.0,2296
5,US,SFO,PHL,-1.0,-3.0,2521
5,US,SFO,PHX,-5.5,-5.0,651
5,US,SJC,PHX,-6.5,-7.0,621
5,US,SJU,CLT,-18.0,-4.0,1475
5,US,SJU,PHL,-14.0,-5.0,1576
5,US,SLC,CLT,-4.0,-1.0,1727
5,US,SLC,PHL,-12.0,-4.0,1927
5,US,SLC,PHX,-7.0,-6.0,507
5,US,SMF,CLT,-5.5,-1.0,2244
5,US,SMF,PHX,-4.0,-5.0,647
5,US,SNA,PHX,-3.0,-4.0,338
5,US,STL,CLT,0.0,-2.0,575
5,US,STL,PHX,-4.0,-3.0,1262
5,US,STT,CLT,-20.0,-4.0,1520
5,US,STT,PHL,-7.0,0.0,1605
5,US,STX,CLT,5.0,14.0,1562
5,US,SYR,CLT,-7.5,-4.5,603
5,US,TPA,CLT,-5.0,-4.0,507
5,US,TPA,DCA,-8.0,-5.0,814
5,US,TPA,PHL,-7.0,-3.0,920
5,US,TPA,PHX,-17.5,-5.0,1788
5,US,TUS,PHX,-17.0,-10.0,110
5,VX,AUS,DAL,-0.5,-2.5,189
5,VX,AUS,SFO,5.0,5.0,1504
5,VX,BOS,LAX,-6.0,-4.0,2611
5,VX,BOS,SFO,-4.0,-1.0,2704
5,VX,DAL,AUS,1.0,-4.0,189
5,VX,DAL,DCA,13.0,-1.0,1184
5,VX,DAL,LAX,0.0,0.0,1246
5,VX,DAL,LGA,12.0,-1.0,1381
5,VX,DAL,SFO,2.5,7.0,1476
5,VX,DCA,DAL,-8.0,0.0,1184
5,VX,DCA,SFO,-4.0,7.5,2442
5,VX,EWR,LAX,-6.0,-2.5,2454
5,VX,EWR,SFO,-12.0,-1.0,2565
5,VX,FLL,LAX,-9.0,-2.0,2343
5,VX,FLL,SFO,-12.5,0.0,2584
5,VX,IAD,LAX,-7.0,-1.0,2288
5,VX,IAD,SFO,-15.0,-1.0,2419
5,VX,JFK,LAS,-4.0,-4.0,2248
5,VX,JFK,LAX,-11.0,-3.0,2475
5,VX,JFK,SFO,-18.0,-2.0,2586
5,VX,LAS,JFK,2.0,-1.0,2248
5,VX,LAS,LAX,-6.0,-2.0,236
5,VX,LAS,SFO,4.0,5.0,414
5,VX,LAX,BOS,-6.0,-1.0,2611
5,VX,LAX,DAL,0.0,-2.0,1246
5,VX,LAX,EWR,-11.0,0.0,2454
5,VX,LAX,FLL,-4.0,-0.5,2343
5,VX,LAX,IAD,-8.0,-2.0,2288
5,VX,LAX,JFK,-4.0,0.0,2475
5,VX,LAX,LAS,0.0,-1.0,236
5,VX,LAX,MCO,-3.0,-1.0,2218
5,VX,LAX,ORD,-6.0,-1.0,1744
5,VX,LAX,SEA,-6.0,-2.0,954
5,VX,LAX,SFO,7.0,4.0,337
5,VX,LGA,DAL,-15.0,0.0,1381
5,VX,MCO,LAX,0.5,-0.5,2218
5,VX,ORD,LAX,-6.0,-2.0,1744
5,VX,ORD,SFO,-6.5,-1.0,1846
5,VX,PDX,SFO,-11.0,-4.0,550
5,VX,SAN,SFO,6.0,7.0,447
5,VX,SEA,LAX,-5.0,-1.5,954
5,VX,SEA,SFO,0.0,1.0,679
5,VX,SFO,AUS,7.5,-0.5,1504
5,VX,SFO,BOS,-11.0,-1.0,2704
5,VX,SFO,DAL,11.0,-1.0,1476
5,VX,SFO,DCA,-7.0,-2.0,2442
5,VX,SFO,EWR,-9.5,-1.0,2565
5,VX,SFO,FLL,-9.0,-1.0,2584
5,VX,SFO,IAD,-6.0,0.0,2419
5,VX,SFO,JFK,-4.0,0.0,2586
5,VX,SFO,LAS,0.0,-1.0,414
5,VX,SFO,LAX,-1.0,-2.0,337
5,VX,SFO,ORD,-1.5,-1.0,1846
5,VX,SFO,PDX,-10.0,-3.0,550
5,VX,SFO,SAN,-1.0,-1.0,447
5,VX,SFO,SEA,-8.0,-3.0,679
5,VX,TUL,AUS,11.0,113.0,426
5,WN,ABQ,BWI,1.0,5.0,1670
5,WN,ABQ,DAL,3.0,0.0,580
5,WN,ABQ,DEN,-8.0,0.0,349
5,WN,ABQ,HOU,5.0,0.0,759
5,WN,ABQ,LAS,-5.0,-2.0,486
5,WN,ABQ,LAX,0.0,0.0,677
5,WN,ABQ,MCI,-6.0,-2.0,718
5,WN,ABQ,MCO,-10.0,-3.0,1553
5,WN,ABQ,MDW,-4.5,0.0,1121
5,WN,ABQ,OAK,-8.0,1.0,889
5,WN,ABQ,PDX,-13.0,-1.0,1111
5,WN,ABQ,PHX,1.5,1.5,328
5,WN,ABQ,SAN,-3.5,0.0,628
5,WN,ALB,BWI,-14.0,-3.0,289
5,WN,ALB,FLL,-16.0,-3.0,1204
